filename,interval_label,start,end,steptime,stepnumber,f0,jumpkilleffect
BM7_raising.mat,BM7_raising.mat_46.277_3424.948,46.277,3424.948,1011.6115714285713,6,168.1891767561534,1
BM7_raising.mat,BM7_raising.mat_46.277_3424.948,46.277,3424.948,1172.5006666666666,7,135.29770840714838,1
BM7_raising.mat,BM7_raising.mat_46.277_3424.948,46.277,3424.948,1333.3897619047618,8,184.4546317125497,1
BM7_raising.mat,BM7_raising.mat_46.277_3424.948,46.277,3424.948,1494.278857142857,9,141.82088878994307,1
BM7_raising.mat,BM7_raising.mat_46.277_3424.948,46.277,3424.948,1655.1679523809523,10,157.20581536663434,1
BM7_raising.mat,BM7_raising.mat_46.277_3424.948,46.277,3424.948,1816.0570476190476,11,111.9247478142772,1
BM7_raising.mat,BM7_raising.mat_46.277_3424.948,46.277,3424.948,1976.9461428571426,12,133.6825890425364,1
BM7_raising.mat,BM7_raising.mat_46.277_3424.948,46.277,3424.948,2137.835238095238,13,150.23048256487908,1
BM7_raising.mat,BM7_raising.mat_46.277_3424.948,46.277,3424.948,2298.724333333333,14,109.11572406393786,1
BM7_raising.mat,BM7_raising.mat_46.277_3424.948,46.277,3424.948,2459.6134285714284,15,165.19666427650563,1
BM7_raising.mat,BM7_raising.mat_46.277_3424.948,46.277,3424.948,2620.5025238095236,16,143.38757739086313,1
BM7_raising.mat,BM7_raising.mat_46.277_3424.948,46.277,3424.948,2781.391619047619,17,104.63439845445554,1
BM7_raising.mat,BM7_raising.mat_46.277_3424.948,46.277,3424.948,2942.280714285714,18,109.76593470912647,1
BM7_raising.mat,BM7_raising.mat_46.277_3424.948,46.277,3424.948,3103.1698095238094,19,182.19903719161542,1
BM7_raising.mat,BM7_raising.mat_46.277_3424.948,46.277,3424.948,3264.0589047619046,20,130.14360661222585,1
BM8_central.mat,BM8_central.mat_139.814_1833.205,139.814,1833.205,220.45166666666665,1,265.7220607787274,1
BM8_central.mat,BM8_central.mat_139.814_1833.205,139.814,1833.205,301.08933333333334,2,265.21482329780076,1
BM8_central.mat,BM8_central.mat_139.814_1833.205,139.814,1833.205,381.727,3,247.95720397579942,1
BM8_central.mat,BM8_central.mat_139.814_1833.205,139.814,1833.205,462.3646666666666,4,230.6995846537981,1
BM8_central.mat,BM8_central.mat_139.814_1833.205,139.814,1833.205,543.0023333333332,5,233.31403818694392,1
BM8_central.mat,BM8_central.mat_139.814_1833.205,139.814,1833.205,623.64,6,258.99429056981404,1
BM8_central.mat,BM8_central.mat_139.814_1833.205,139.814,1833.205,704.2776666666666,7,276.36795267371514,1
BM8_central.mat,BM8_central.mat_139.814_1833.205,139.814,1833.205,784.9153333333333,8,214.64842907786658,1
BM8_central.mat,BM8_central.mat_139.814_1833.205,139.814,1833.205,865.5529999999999,9,201.91606289910598,1
BM8_central.mat,BM8_central.mat_139.814_1833.205,139.814,1833.205,946.1906666666665,10,267.4613400847551,1
BM8_central.mat,BM8_central.mat_139.814_1833.205,139.814,1833.205,1026.8283333333334,11,225.95257863826615,1
BM8_central.mat,BM8_central.mat_139.814_1833.205,139.814,1833.205,1107.466,12,203.5540974160591,1
BM8_central.mat,BM8_central.mat_139.814_1833.205,139.814,1833.205,1188.1036666666666,13,170.38057306617728,1
BM8_central.mat,BM8_central.mat_139.814_1833.205,139.814,1833.205,1268.7413333333334,14,137.20704871629547,1
BM8_central.mat,BM8_central.mat_139.814_1833.205,139.814,1833.205,1349.379,15,142.14828746928745,1
BM8_central.mat,BM8_central.mat_139.814_1833.205,139.814,1833.205,1430.0166666666667,16,182.2704250978379,1
BM8_central.mat,BM8_central.mat_139.814_1833.205,139.814,1833.205,1510.6543333333334,17,250.07121121431754,1
BM8_central.mat,BM8_central.mat_139.814_1833.205,139.814,1833.205,1591.292,18,257.65114995642654,1
BM8_central.mat,BM8_central.mat_139.814_1833.205,139.814,1833.205,1671.9296666666667,19,265.2310886985355,1
BM8_central.mat,BM8_central.mat_139.814_1833.205,139.814,1833.205,1752.5673333333332,20,272.81102744064447,1
BM8_fronting.mat,BM8_fronting.mat_46.69_2069.303,46.69,2069.303,143.00490476190475,1,150.1539619269619,1
BM8_fronting.mat,BM8_fronting.mat_46.69_2069.303,46.69,2069.303,239.3198095238095,2,161.36412545239907,1
BM8_fronting.mat,BM8_fronting.mat_46.69_2069.303,46.69,2069.303,335.63471428571427,3,145.07376744814056,1
BM8_fronting.mat,BM8_fronting.mat_46.69_2069.303,46.69,2069.303,431.949619047619,4,128.78340944388205,1
BM8_fronting.mat,BM8_fronting.mat_46.69_2069.303,46.69,2069.303,528.2645238095238,5,175.1547655353905,1
BM8_fronting.mat,BM8_fronting.mat_46.69_2069.303,46.69,2069.303,624.5794285714285,6,321.61792313242285,1
BM8_fronting.mat,BM8_fronting.mat_46.69_2069.303,46.69,2069.303,720.8943333333334,7,211.5765491759702,1
BM8_fronting.mat,BM8_fronting.mat_46.69_2069.303,46.69,2069.303,817.2092380952381,8,132.20236530078105,1
BM8_fronting.mat,BM8_fronting.mat_46.69_2069.303,46.69,2069.303,913.5241428571428,9,116.43572771232074,1
BM8_fronting.mat,BM8_fronting.mat_46.69_2069.303,46.69,2069.303,1009.8390476190475,10,168.30716287046587,1
BM8_fronting.mat,BM8_fronting.mat_46.69_2069.303,46.69,2069.303,1106.1539523809524,11,146.26047263619364,1
BM8_fronting.mat,BM8_fronting.mat_46.69_2069.303,46.69,2069.303,1202.4688571428571,12,124.2137824019214,1
BM8_fronting.mat,BM8_fronting.mat_46.69_2069.303,46.69,2069.303,1298.7837619047618,13,156.13682962425403,1
BM8_fronting.mat,BM8_fronting.mat_46.69_2069.303,46.69,2069.303,1395.0986666666668,14,66.98204395604394,1
BM8_fronting.mat,BM8_fronting.mat_46.69_2069.303,46.69,2069.303,1491.4135714285715,15,137.500817325245,1
BM8_fronting.mat,BM8_fronting.mat_46.69_2069.303,46.69,2069.303,1587.7284761904762,16,107.65416523113758,1
BM8_fronting.mat,BM8_fronting.mat_46.69_2069.303,46.69,2069.303,1684.0433809523809,17,173.69105606413788,1
BM8_fronting.mat,BM8_fronting.mat_46.69_2069.303,46.69,2069.303,1780.3582857142856,18,129.47862896662136,1
BM8_fronting.mat,BM8_fronting.mat_46.69_2069.303,46.69,2069.303,1876.6731904761905,19,337.20433243511684,1
BM8_fronting.mat,BM8_fronting.mat_46.69_2069.303,46.69,2069.303,1972.9880952380952,20,340.2585183938146,1
BM8_mono.mat,BM8_mono.mat_47.389_2576.997,47.389,2576.997,167.8465238095238,1,149.16432120452248,1
BM8_mono.mat,BM8_mono.mat_47.389_2576.997,47.389,2576.997,288.3040476190476,2,148.41703634132202,1
BM8_mono.mat,BM8_mono.mat_47.389_2576.997,47.389,2576.997,408.7615714285714,3,141.44060193603048,1
BM8_mono.mat,BM8_mono.mat_47.389_2576.997,47.389,2576.997,529.2190952380952,4,134.46416753073893,1
BM8_mono.mat,BM8_mono.mat_47.389_2576.997,47.389,2576.997,649.6766190476189,5,139.8566734583683,1
BM8_mono.mat,BM8_mono.mat_47.389_2576.997,47.389,2576.997,770.1341428571428,6,114.48429349212877,1
BM8_mono.mat,BM8_mono.mat_47.389_2576.997,47.389,2576.997,890.5916666666666,7,173.5829594397862,1
BM8_mono.mat,BM8_mono.mat_47.389_2576.997,47.389,2576.997,1011.0491904761903,8,143.07427717368302,1
BM8_mono.mat,BM8_mono.mat_47.389_2576.997,47.389,2576.997,1131.506714285714,9,261.9127311342252,1
BM8_mono.mat,BM8_mono.mat_47.389_2576.997,47.389,2576.997,1251.9642380952378,10,190.6088099728158,1
BM8_mono.mat,BM8_mono.mat_47.389_2576.997,47.389,2576.997,1372.4217619047615,11,294.56569429790204,1
BM8_mono.mat,BM8_mono.mat_47.389_2576.997,47.389,2576.997,1492.8792857142855,12,229.4189093917692,1
BM8_mono.mat,BM8_mono.mat_47.389_2576.997,47.389,2576.997,1613.3368095238093,13,172.68290173640048,1
BM8_mono.mat,BM8_mono.mat_47.389_2576.997,47.389,2576.997,1733.794333333333,14,178.6189178973428,1
BM8_mono.mat,BM8_mono.mat_47.389_2576.997,47.389,2576.997,1854.2518571428568,15,164.4381308628477,1
BM8_mono.mat,BM8_mono.mat_47.389_2576.997,47.389,2576.997,1974.7093809523806,16,191.65904114676238,1
BM8_mono.mat,BM8_mono.mat_47.389_2576.997,47.389,2576.997,2095.1669047619043,17,197.41450044826928,1
BM8_mono.mat,BM8_mono.mat_47.389_2576.997,47.389,2576.997,2215.6244285714283,18,145.92517586119791,1
BM8_mono.mat,BM8_mono.mat_47.389_2576.997,47.389,2576.997,2336.0819523809523,19,113.3863578774283,1
BM8_mono.mat,BM8_mono.mat_47.389_2576.997,47.389,2576.997,2456.539476190476,20,72.3740988674156,1
BM8_raising.mat,BM8_raising.mat_82.876_5116.057,82.876,5116.057,322.5512857142857,1,116.49710473566833,1
BM8_raising.mat,BM8_raising.mat_82.876_5116.057,82.876,5116.057,562.2265714285714,2,245.6494646842835,1
BM8_raising.mat,BM8_raising.mat_82.876_5116.057,82.876,5116.057,801.9018571428571,3,216.11663529141808,1
BM8_raising.mat,BM8_raising.mat_82.876_5116.057,82.876,5116.057,1041.577142857143,4,226.57279185354437,1
BM8_raising.mat,BM8_raising.mat_82.876_5116.057,82.876,5116.057,1281.2524285714285,5,221.96720622012475,1
BM8_raising.mat,BM8_raising.mat_82.876_5116.057,82.876,5116.057,1520.9277142857143,6,176.62428594599078,1
BM8_raising.mat,BM8_raising.mat_82.876_5116.057,82.876,5116.057,1760.6029999999998,7,204.9345151515151,1
BM8_raising.mat,BM8_raising.mat_82.876_5116.057,82.876,5116.057,2000.2782857142856,8,83.1324833419313,1
BM8_raising.mat,BM8_raising.mat_82.876_5116.057,82.876,5116.057,2239.9535714285716,9,132.3880368711471,1
BM8_raising.mat,BM8_raising.mat_82.876_5116.057,82.876,5116.057,2479.628857142857,10,194.58967692711678,1
BM8_raising.mat,BM8_raising.mat_82.876_5116.057,82.876,5116.057,2719.304142857143,11,168.5836214618714,1
BM8_raising.mat,BM8_raising.mat_82.876_5116.057,82.876,5116.057,2958.979428571429,12,138.05489661172163,1
BM8_raising.mat,BM8_raising.mat_82.876_5116.057,82.876,5116.057,3198.6547142857144,13,153.07931756174852,1
BM8_raising.mat,BM8_raising.mat_82.876_5116.057,82.876,5116.057,3438.33,14,173.3429713286713,1
BM8_raising.mat,BM8_raising.mat_82.876_5116.057,82.876,5116.057,3678.005285714286,15,111.7075171705866,1
BM8_raising.mat,BM8_raising.mat_82.876_5116.057,82.876,5116.057,3917.6805714285715,16,219.7271837345024,1
BM8_raising.mat,BM8_raising.mat_82.876_5116.057,82.876,5116.057,4157.355857142857,17,121.37749880819372,1
BM8_raising.mat,BM8_raising.mat_82.876_5116.057,82.876,5116.057,4397.031142857143,18,143.17898209405539,1
BM8_raising.mat,BM8_raising.mat_82.876_5116.057,82.876,5116.057,4636.706428571429,19,141.96635450049882,1
BM8_raising.mat,BM8_raising.mat_82.876_5116.057,82.876,5116.057,4876.381714285714,20,231.81037397434582,1
WF1_central.mat,WF1_central.mat_45.056_1300.438,45.056,1300.438,104.83609523809524,1,189.21953129559205,1
WF1_central.mat,WF1_central.mat_45.056_1300.438,45.056,1300.438,164.61619047619047,2,190.13806259118414,1
WF1_central.mat,WF1_central.mat_45.056_1300.438,45.056,1300.438,224.39628571428574,3,191.0565938867762,1
WF1_central.mat,WF1_central.mat_45.056_1300.438,45.056,1300.438,284.17638095238095,4,173.2895536027513,1
WF1_central.mat,WF1_central.mat_45.056_1300.438,45.056,1300.438,343.95647619047617,5,155.01832373399435,1
WF1_central.mat,WF1_central.mat_45.056_1300.438,45.056,1300.438,403.73657142857144,6,165.0718009557305,1
WF1_central.mat,WF1_central.mat_45.056_1300.438,45.056,1300.438,463.5166666666667,7,189.3045520973192,1
WF1_central.mat,WF1_central.mat_45.056_1300.438,45.056,1300.438,523.296761904762,8,204.78751674546567,1
WF1_central.mat,WF1_central.mat_45.056_1300.438,45.056,1300.438,583.0768571428572,9,187.07472652917858,1
WF1_central.mat,WF1_central.mat_45.056_1300.438,45.056,1300.438,642.8569523809524,10,169.36193631289146,1
WF1_central.mat,WF1_central.mat_45.056_1300.438,45.056,1300.438,702.6370476190477,11,151.6491460966043,1
WF1_central.mat,WF1_central.mat_45.056_1300.438,45.056,1300.438,762.417142857143,12,147.81260113659602,1
WF1_central.mat,WF1_central.mat_45.056_1300.438,45.056,1300.438,822.1972380952382,13,145.5506655673711,1
WF1_central.mat,WF1_central.mat_45.056_1300.438,45.056,1300.438,881.9773333333335,14,143.2887299981462,1
WF1_central.mat,WF1_central.mat_45.056_1300.438,45.056,1300.438,941.7574285714287,15,141.02679442892128,1
WF1_central.mat,WF1_central.mat_45.056_1300.438,45.056,1300.438,1001.5375238095239,16,138.76485885969637,1
WF1_central.mat,WF1_central.mat_45.056_1300.438,45.056,1300.438,1061.317619047619,17,136.50292329047147,1
WF1_central.mat,WF1_central.mat_45.056_1300.438,45.056,1300.438,1121.0977142857143,18,134.24098772124657,1
WF1_central.mat,WF1_central.mat_45.056_1300.438,45.056,1300.438,1180.8778095238097,19,131.97905215202167,1
WF1_central.mat,WF1_central.mat_45.056_1300.438,45.056,1300.438,1240.6579047619048,20,129.71711658279673,1
WF1_fronting.mat,WF1_fronting.mat_121.47_1774.318,121.47,1774.318,200.1770476190476,1,146.50716051408907,1
WF1_fronting.mat,WF1_fronting.mat_121.47_1774.318,121.47,1774.318,278.88409523809526,2,133.95832102817815,1
WF1_fronting.mat,WF1_fronting.mat_121.47_1774.318,121.47,1774.318,357.5911428571428,3,130.193879098178,1
WF1_fronting.mat,WF1_fronting.mat_121.47_1774.318,121.47,1774.318,436.2981904761905,4,160.05701648558713,1
WF1_fronting.mat,WF1_fronting.mat_121.47_1774.318,121.47,1774.318,515.005238095238,5,161.45055733013422,1
WF1_fronting.mat,WF1_fronting.mat_121.47_1774.318,121.47,1774.318,593.7122857142857,6,145.58920831129646,1
WF1_fronting.mat,WF1_fronting.mat_121.47_1774.318,121.47,1774.318,672.4193333333333,7,150.86781101614437,1
WF1_fronting.mat,WF1_fronting.mat_121.47_1774.318,121.47,1774.318,751.1263809523809,8,171.36740058193834,1
WF1_fronting.mat,WF1_fronting.mat_121.47_1774.318,121.47,1774.318,829.8334285714286,9,146.92951079980622,1
WF1_fronting.mat,WF1_fronting.mat_121.47_1774.318,121.47,1774.318,908.5404761904762,10,122.49162101767409,1
WF1_fronting.mat,WF1_fronting.mat_121.47_1774.318,121.47,1774.318,987.2475238095237,11,132.64752067967484,1
WF1_fronting.mat,WF1_fronting.mat_121.47_1774.318,121.47,1774.318,1065.9545714285714,12,120.3481393675222,1
WF1_fronting.mat,WF1_fronting.mat_121.47_1774.318,121.47,1774.318,1144.661619047619,13,132.39485477612936,1
WF1_fronting.mat,WF1_fronting.mat_121.47_1774.318,121.47,1774.318,1223.3686666666665,14,132.19286725654308,1
WF1_fronting.mat,WF1_fronting.mat_121.47_1774.318,121.47,1774.318,1302.0757142857142,15,134.06433088276893,1
WF1_fronting.mat,WF1_fronting.mat_121.47_1774.318,121.47,1774.318,1380.7827619047619,16,98.17476110533687,1
WF1_fronting.mat,WF1_fronting.mat_121.47_1774.318,121.47,1774.318,1459.4898095238095,17,86.33702148151319,1
WF1_fronting.mat,WF1_fronting.mat_121.47_1774.318,121.47,1774.318,1538.1968571428572,18,152.77500195694716,1
WF1_fronting.mat,WF1_fronting.mat_121.47_1774.318,121.47,1774.318,1616.9039047619046,19,220.5651106983932,1
WF1_fronting.mat,WF1_fronting.mat_121.47_1774.318,121.47,1774.318,1695.6109523809523,20,235.4716859660712,1
WF1_mono.mat,WF1_mono.mat_125.569_2098.264,125.569,2098.264,219.50685714285714,1,112.29587766434103,1
WF1_mono.mat,WF1_mono.mat_125.569_2098.264,125.569,2098.264,313.4447142857143,2,83.21490097765479,1
WF1_mono.mat,WF1_mono.mat_125.569_2098.264,125.569,2098.264,407.38257142857145,3,68.71136057532209,1
WF1_mono.mat,WF1_mono.mat_125.569_2098.264,125.569,2098.264,501.32042857142864,4,71.2043155733156,1
WF1_mono.mat,WF1_mono.mat_125.569_2098.264,125.569,2098.264,595.2582857142858,5,107.67652743731519,1
WF1_mono.mat,WF1_mono.mat_125.569_2098.264,125.569,2098.264,689.1961428571428,6,83.77745056458696,1
WF1_mono.mat,WF1_mono.mat_125.569_2098.264,125.569,2098.264,783.134,7,118.39183443467562,1
WF1_mono.mat,WF1_mono.mat_125.569_2098.264,125.569,2098.264,877.0718571428572,8,146.2060186490211,1
WF1_mono.mat,WF1_mono.mat_125.569_2098.264,125.569,2098.264,971.0097142857144,9,99.26189085914051,1
WF1_mono.mat,WF1_mono.mat_125.569_2098.264,125.569,2098.264,1064.9475714285716,10,64.42082370745554,1
WF1_mono.mat,WF1_mono.mat_125.569_2098.264,125.569,2098.264,1158.8854285714287,11,54.777307009448734,1
WF1_mono.mat,WF1_mono.mat_125.569_2098.264,125.569,2098.264,1252.8232857142857,12,45.13379031144192,1
WF1_mono.mat,WF1_mono.mat_125.569_2098.264,125.569,2098.264,1346.7611428571429,13,108.47153802842958,1
WF1_mono.mat,WF1_mono.mat_125.569_2098.264,125.569,2098.264,1440.699,14,51.29341488151651,1
WF1_mono.mat,WF1_mono.mat_125.569_2098.264,125.569,2098.264,1534.6368571428573,15,63.46054770370872,1
WF1_mono.mat,WF1_mono.mat_125.569_2098.264,125.569,2098.264,1628.5747142857144,16,49.952312230142724,1
WF1_mono.mat,WF1_mono.mat_125.569_2098.264,125.569,2098.264,1722.5125714285716,17,130.9942494578786,1
WF1_mono.mat,WF1_mono.mat_125.569_2098.264,125.569,2098.264,1816.4504285714288,18,130.44792392296694,1
WF1_mono.mat,WF1_mono.mat_125.569_2098.264,125.569,2098.264,1910.388285714286,19,129.9015983880553,1
WF1_mono.mat,WF1_mono.mat_125.569_2098.264,125.569,2098.264,2004.3261428571432,20,129.35527285314365,1
WF1_raising.mat,WF1_raising.mat_116.24_4310.11,116.24,4310.11,315.9480952380952,1,195.9130131778624,1
WF1_raising.mat,WF1_raising.mat_116.24_4310.11,116.24,4310.11,515.6561904761904,2,189.75061211241297,1
WF1_raising.mat,WF1_raising.mat_116.24_4310.11,116.24,4310.11,715.3642857142858,3,142.26681195838609,1
WF1_raising.mat,WF1_raising.mat_116.24_4310.11,116.24,4310.11,915.072380952381,4,166.74045049451954,1
WF1_raising.mat,WF1_raising.mat_116.24_4310.11,116.24,4310.11,1114.780476190476,5,136.86840022652163,1
WF1_raising.mat,WF1_raising.mat_116.24_4310.11,116.24,4310.11,1314.4885714285715,6,121.42769255212869,1
WF1_raising.mat,WF1_raising.mat_116.24_4310.11,116.24,4310.11,1514.1966666666667,7,141.20413713357345,1
WF1_raising.mat,WF1_raising.mat_116.24_4310.11,116.24,4310.11,1713.904761904762,8,103.55854241144304,1
WF1_raising.mat,WF1_raising.mat_116.24_4310.11,116.24,4310.11,1913.6128571428571,9,138.09826428975424,1
WF1_raising.mat,WF1_raising.mat_116.24_4310.11,116.24,4310.11,2113.3209523809523,10,114.42377338150901,1
WF1_raising.mat,WF1_raising.mat_116.24_4310.11,116.24,4310.11,2313.0290476190476,11,128.65565804575033,1
WF1_raising.mat,WF1_raising.mat_116.24_4310.11,116.24,4310.11,2512.7371428571428,12,133.98637951522161,1
WF1_raising.mat,WF1_raising.mat_116.24_4310.11,116.24,4310.11,2712.445238095238,13,110.50070902586684,1
WF1_raising.mat,WF1_raising.mat_116.24_4310.11,116.24,4310.11,2912.153333333333,14,120.58929375236623,1
WF1_raising.mat,WF1_raising.mat_116.24_4310.11,116.24,4310.11,3111.8614285714284,15,153.20109637954624,1
WF1_raising.mat,WF1_raising.mat_116.24_4310.11,116.24,4310.11,3311.5695238095236,16,48.794247853156904,1
WF1_raising.mat,WF1_raising.mat_116.24_4310.11,116.24,4310.11,3511.277619047619,17,62.02018382987286,1
WF1_raising.mat,WF1_raising.mat_116.24_4310.11,116.24,4310.11,3710.985714285714,18,135.05456607627295,1
WF1_raising.mat,WF1_raising.mat_116.24_4310.11,116.24,4310.11,3910.6938095238093,19,132.60191980135556,1
WF1_raising.mat,WF1_raising.mat_116.24_4310.11,116.24,4310.11,4110.401904761905,20,177.63459210547347,1
WF2_central.mat,WF2_central.mat_92.942_1195.817,92.942,1195.817,145.45985714285715,1,223.7009072039072,1
WF2_central.mat,WF2_central.mat_92.942_1195.817,92.942,1195.817,197.97771428571428,2,242.9408144078144,1
WF2_central.mat,WF2_central.mat_92.942_1195.817,92.942,1195.817,250.49557142857145,3,262.1807216117216,1
WF2_central.mat,WF2_central.mat_92.942_1195.817,92.942,1195.817,303.01342857142856,4,277.41176724036995,1
WF2_central.mat,WF2_central.mat_92.942_1195.817,92.942,1195.817,355.53128571428573,5,263.1230139966578,1
WF2_central.mat,WF2_central.mat_92.942_1195.817,92.942,1195.817,408.0491428571429,6,248.83426075294562,1
WF2_central.mat,WF2_central.mat_92.942_1195.817,92.942,1195.817,460.567,7,234.54550750923346,1
WF2_central.mat,WF2_central.mat_92.942_1195.817,92.942,1195.817,513.0848571428571,8,220.25675426552132,1
WF2_central.mat,WF2_central.mat_92.942_1195.817,92.942,1195.817,565.6027142857143,9,221.6434486932585,1
WF2_central.mat,WF2_central.mat_92.942_1195.817,92.942,1195.817,618.1205714285715,10,223.78935283727674,1
WF2_central.mat,WF2_central.mat_92.942_1195.817,92.942,1195.817,670.6384285714286,11,225.93525698129494,1
WF2_central.mat,WF2_central.mat_92.942_1195.817,92.942,1195.817,723.1562857142858,12,228.08116112531314,1
WF2_central.mat,WF2_central.mat_92.942_1195.817,92.942,1195.817,775.6741428571429,13,230.22706526933135,1
WF2_central.mat,WF2_central.mat_92.942_1195.817,92.942,1195.817,828.192,14,209.26559207459204,1
WF2_central.mat,WF2_central.mat_92.942_1195.817,92.942,1195.817,880.7098571428572,15,187.11573947385943,1
WF2_central.mat,WF2_central.mat_92.942_1195.817,92.942,1195.817,933.2277142857143,16,164.9658868731268,1
WF2_central.mat,WF2_central.mat_92.942_1195.817,92.942,1195.817,985.7455714285715,17,146.02077065177522,1
WF2_central.mat,WF2_central.mat_92.942_1195.817,92.942,1195.817,1038.2634285714287,18,145.7106030068242,1
WF2_central.mat,WF2_central.mat_92.942_1195.817,92.942,1195.817,1090.7812857142858,19,145.40043536187312,1
WF2_central.mat,WF2_central.mat_92.942_1195.817,92.942,1195.817,1143.299142857143,20,145.09026771692209,1
WF2_fronting.mat,WF2_fronting.mat_189.163_1717.833,189.163,1717.833,261.9568095238095,1,211.0894078396041,1
WF2_fronting.mat,WF2_fronting.mat_189.163_1717.833,189.163,1717.833,334.75061904761907,2,217.97839363908068,1
WF2_fronting.mat,WF2_fronting.mat_189.163_1717.833,189.163,1717.833,407.5444285714286,3,224.86737943855732,1
WF2_fronting.mat,WF2_fronting.mat_189.163_1717.833,189.163,1717.833,480.3382380952381,4,190.4299115884115,1
WF2_fronting.mat,WF2_fronting.mat_189.163_1717.833,189.163,1717.833,553.1320476190476,5,217.0380168720168,1
WF2_fronting.mat,WF2_fronting.mat_189.163_1717.833,189.163,1717.833,625.9258571428572,6,221.63736607332052,1
WF2_fronting.mat,WF2_fronting.mat_189.163_1717.833,189.163,1717.833,698.7196666666667,7,216.2663006203588,1
WF2_fronting.mat,WF2_fronting.mat_189.163_1717.833,189.163,1717.833,771.5134761904762,8,177.37908043230868,1
WF2_fronting.mat,WF2_fronting.mat_189.163_1717.833,189.163,1717.833,844.3072857142857,9,202.35642996294334,1
WF2_fronting.mat,WF2_fronting.mat_189.163_1717.833,189.163,1717.833,917.1010952380952,10,193.70409844115935,1
WF2_fronting.mat,WF2_fronting.mat_189.163_1717.833,189.163,1717.833,989.8949047619049,11,185.05176691937532,1
WF2_fronting.mat,WF2_fronting.mat_189.163_1717.833,189.163,1717.833,1062.6887142857145,12,182.62371114996122,1
WF2_fronting.mat,WF2_fronting.mat_189.163_1717.833,189.163,1717.833,1135.4825238095239,13,193.53424564079083,1
WF2_fronting.mat,WF2_fronting.mat_189.163_1717.833,189.163,1717.833,1208.2763333333335,14,200.82214611798457,1
WF2_fronting.mat,WF2_fronting.mat_189.163_1717.833,189.163,1717.833,1281.0701428571429,15,178.57177270165738,1
WF2_fronting.mat,WF2_fronting.mat_189.163_1717.833,189.163,1717.833,1353.8639523809525,16,170.41514663497418,1
WF2_fronting.mat,WF2_fronting.mat_189.163_1717.833,189.163,1717.833,1426.657761904762,17,173.6825427542662,1
WF2_fronting.mat,WF2_fronting.mat_189.163_1717.833,189.163,1717.833,1499.4515714285715,18,170.88204752324026,1
WF2_fronting.mat,WF2_fronting.mat_189.163_1717.833,189.163,1717.833,1572.245380952381,19,168.0815522922143,1
WF2_fronting.mat,WF2_fronting.mat_189.163_1717.833,189.163,1717.833,1645.0391904761905,20,165.28105706118833,1
WF2_raising.mat,WF2_raising.mat_76.926_3739.713,76.926,3739.713,251.34442857142858,1,217.41119865319868,1
WF2_raising.mat,WF2_raising.mat_76.926_3739.713,76.926,3739.713,425.7628571428572,2,216.80893996479708,1
WF2_raising.mat,WF2_raising.mat_76.926_3739.713,76.926,3739.713,600.1812857142858,3,256.8184072395857,1
WF2_raising.mat,WF2_raising.mat_76.926_3739.713,76.926,3739.713,774.5997142857144,4,233.7466946588528,1
WF2_raising.mat,WF2_raising.mat_76.926_3739.713,76.926,3739.713,949.0181428571431,5,238.3698039464875,1
WF2_raising.mat,WF2_raising.mat_76.926_3739.713,76.926,3739.713,1123.4365714285714,6,234.63896843156834,1
WF2_raising.mat,WF2_raising.mat_76.926_3739.713,76.926,3739.713,1297.855,7,279.13773826537755,1
WF2_raising.mat,WF2_raising.mat_76.926_3739.713,76.926,3739.713,1472.2734285714287,8,196.1194790329312,1
WF2_raising.mat,WF2_raising.mat_76.926_3739.713,76.926,3739.713,1646.6918571428573,9,222.70606805179835,1
WF2_raising.mat,WF2_raising.mat_76.926_3739.713,76.926,3739.713,1821.110285714286,10,200.35175041279427,1
WF2_raising.mat,WF2_raising.mat_76.926_3739.713,76.926,3739.713,1995.5287142857144,11,188.4598193336984,1
WF2_raising.mat,WF2_raising.mat_76.926_3739.713,76.926,3739.713,2169.947142857143,12,207.65062797202793,1
WF2_raising.mat,WF2_raising.mat_76.926_3739.713,76.926,3739.713,2344.3655714285715,13,204.54165747872193,1
WF2_raising.mat,WF2_raising.mat_76.926_3739.713,76.926,3739.713,2518.784,14,171.8263357395291,1
WF2_raising.mat,WF2_raising.mat_76.926_3739.713,76.926,3739.713,2693.2024285714288,15,257.4899453998992,1
WF2_raising.mat,WF2_raising.mat_76.926_3739.713,76.926,3739.713,2867.6208571428574,16,199.30077966188108,1
WF2_raising.mat,WF2_raising.mat_76.926_3739.713,76.926,3739.713,3042.039285714286,17,197.05461774790803,1
WF2_raising.mat,WF2_raising.mat_76.926_3739.713,76.926,3739.713,3216.4577142857147,18,152.57630257837397,1
WF2_raising.mat,WF2_raising.mat_76.926_3739.713,76.926,3739.713,3390.8761428571433,19,234.44133092456178,1
WF2_raising.mat,WF2_raising.mat_76.926_3739.713,76.926,3739.713,3565.294571428572,20,174.80764631186608,1
WF3_central.mat,WF3_central.mat_88.497_1259.208,88.497,1259.208,144.24514285714287,1,186.4187054479911,1
WF3_central.mat,WF3_central.mat_88.497_1259.208,88.497,1259.208,199.99328571428572,2,189.08441089598224,1
WF3_central.mat,WF3_central.mat_88.497_1259.208,88.497,1259.208,255.74142857142857,3,191.75011634397345,1
WF3_central.mat,WF3_central.mat_88.497_1259.208,88.497,1259.208,311.4895714285714,4,194.4158217919646,1
WF3_central.mat,WF3_central.mat_88.497_1259.208,88.497,1259.208,367.23771428571433,5,197.08152723995576,1
