timestamp,prolific_id,participant_id,block,trial_index,speaker,stimulus,audio_file,friendly,professional,funny,competent,trustworthy,pleasant,human_like,dialect_region,perceived_race,perceived_age,gender_scale,age,ethnicity,dialect,first_language,other_languages,gender,speech_disorder,speech_disorder_desc,neurodivergent,neurodivergent_desc,technologies_used,ai_use_frequency,ai_attitude,attention_check_1,attention_check_2,attention_check_3,attention_check_4,attention_check_5,attention_check_6,attention_check_7,attention_check_8,attention_check_9,attention_check_10,attention_check_11,attention_check_12,attention_check_13,attention_check_14,attention_check_15,attention_check_16,attention_check_17,attention_check_18,attention_check_19,attention_check_20,attention_check_21,final_feedback,headphone_type
10/31/2025,61363ce02e6022a741d63a6e,61363ce02e6022a741d63a6e,Personality,1,BM3,passage,BM3_passage.mp3,2.273703877,5.804764129,1.326482952,4.005604858,3.136851938,3.125642223,2.189631014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,676d967fdcb045c99d113508,676d967fdcb045c99d113508,Personality,1,WM8,passage,WM8_passage.mp3,5.752336449,6.621495327,1.357476636,6.614485981,5.724299065,6.614485981,5.738317757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,673a37f0ad04c995c8322ca6,673a37f0ad04c995c8322ca6,Personality,1,BM1,passage,BM1_passage.mp3,1.421765479,1.5263033,2.171929761,1.48901139,1.511737004,1.525481893,4.794027453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,671f12c5d2543b67c0f12e57,671f12c5d2543b67c0f12e57,Personality,1,BF4,passage,BF4_passage.mp3,7,7,1.358352804,7,5.881735543,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,66e12593ddd5a01785c4e288,66e12593ddd5a01785c4e288,Personality,1,BF6,passage,BF6_passage.mp3,3.102803738,6.621495327,3.109813084,5.759345794,6.60046729,6.572429907,6.60046729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,673a37f0ad04c995c8322ca6,673a37f0ad04c995c8322ca6,Personality,2,BF5,passage,BF5_passage.mp3,2.577705169,2.594188084,1.610744013,2.564891209,3.336193049,2.74286288,5.085408148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,58adfc6e7cf56d0001f931a2,58adfc6e7cf56d0001f931a2,Personality,1,BM4,passage,BM4_passage.mp3,2.029274005,4.93793911,2.31030445,1.825526932,2.851288056,5.816159251,5.450819672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,61363ce02e6022a741d63a6e,61363ce02e6022a741d63a6e,Personality,2,WM3,passage,WM3_passage.mp3,5.014479215,3.445119103,2.879028491,4.95843064,4.100887436,4.896777207,4.907986922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,676d967fdcb045c99d113508,676d967fdcb045c99d113508,Personality,2,WF7,passage,WF7_passage.mp3,6.614485981,5.745327103,2.226635514,5.745327103,5.752336449,5.745327103,5.731308411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,671f12c5d2543b67c0f12e57,671f12c5d2543b67c0f12e57,Personality,2,WF3,passage,WF3_passage.mp3,3.163040304,4.758049796,2.276084258,4.842052424,4.767304322,4.012704439,5.265132155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,67ccc62a623f466a4ad19371,67ccc62a623f466a4ad19371,Personality,1,BF5,passage,BF5_passage.mp3,4.86614786,4.847470817,2.232684825,4.842801556,6.640466926,5.743968872,5.785992218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,66e12593ddd5a01785c4e288,66e12593ddd5a01785c4e288,Personality,2,WF7,passage,WF7_passage.mp3,5.71728972,6.565420561,2.268691589,4.848130841,4.813084112,5.759345794,5.857476636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,673a37f0ad04c995c8322ca6,673a37f0ad04c995c8322ca6,Personality,3,BF4,passage,BF4_passage.mp3,3.719735689,2.490471671,2.147287529,3.003632447,3.413679176,3.735999562,3.086375584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,671f12c5d2543b67c0f12e57,671f12c5d2543b67c0f12e57,Personality,3,BF6,passage,BF6_passage.mp3,2.230906834,2.223623686,1.386937792,2.238135222,2.203198014,1.328179761,4.906834112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,61363ce02e6022a741d63a6e,61363ce02e6022a741d63a6e,Personality,3,BF3,passage,BF3_passage.mp3,4.655768333,4.924801495,1.388136385,4.067258291,4.823914059,4.874357777,4.095282578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,66e12593ddd5a01785c4e288,66e12593ddd5a01785c4e288,Personality,3,WM4,passage,WM4_passage.mp3,6.572429907,6.530373832,5.703271028,5.745327103,6.579439252,6.572429907,6.509345794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,66296b9d3123ae6c03e5ca8d,66296b9d3123ae6c03e5ca8d,Personality,1,WM8,passage,WM8_passage.mp3,1.822512844,2.90425035,1.043437646,4.025221859,2.192433442,1.374124241,2.248482018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,676d967fdcb045c99d113508,676d967fdcb045c99d113508,Personality,3,BF3,passage,BF3_passage.mp3,4.007009346,3.11682243,3.123831776,3.992990654,4.862149533,4,4.897196262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,667ae3fff7f7af34dc9c27c4,667ae3fff7f7af34dc9c27c4,Personality,1,WM1,passage,WM1_passage.mp3,2.212616822,4.560747664,3.768691589,4.813084112,4.771028037,1.778037383,1.434579439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,67ccc62a623f466a4ad19371,67ccc62a623f466a4ad19371,Personality,2,BF8,passage,BF8_passage.mp3,5.711284047,4.833463035,3.129182879,6.252918288,5.73463035,3.969649805,6.60311284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,673a37f0ad04c995c8322ca6,673a37f0ad04c995c8322ca6,Personality,4,WM6,passage,WM6_passage.mp3,3.846834842,4.726069655,2.034590391,4.234648803,4.428062938,4.473404644,3.572539428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,66e12593ddd5a01785c4e288,66e12593ddd5a01785c4e288,Personality,4,BM2,passage,BM2_passage.mp3,6.593457944,6.039719626,7,5.724299065,7,6.971962617,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,61363ce02e6022a741d63a6e,61363ce02e6022a741d63a6e,Personality,4,BF5,passage,BF5_passage.mp3,2.212050444,3.170481084,1.438580103,3.170481084,2.212050444,2.212050444,1.388136385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,671f12c5d2543b67c0f12e57,671f12c5d2543b67c0f12e57,Personality,4,BF3,passage,BF3_passage.mp3,3.60046729,4.874087325,1.375383324,4.84375,4.864339953,4.020535193,4.874470648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,66296b9d3123ae6c03e5ca8d,66296b9d3123ae6c03e5ca8d,Personality,2,BM4,passage,BM4_passage.mp3,4.860345633,3.997197571,1.088276506,4.877160206,4.832321345,4.888369921,6.659504904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,676d967fdcb045c99d113508,676d967fdcb045c99d113508,Personality,4,BM2,passage,BM2_passage.mp3,5.731308411,1.364485981,5.731308411,2.247663551,1.35046729,1.364485981,3.123831776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,67dd40b531ab9c33ff61e98e,67dd40b531ab9c33ff61e98e,Personality,1,WM3,passage,WM3_passage.mp3,6.376459598,6.656702475,2.262494162,5.771134984,5.793554414,6.53339561,6.572629612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,673a37f0ad04c995c8322ca6,673a37f0ad04c995c8322ca6,Personality,5,BM6,passage,BM6_passage.mp3,1.949821116,1.90026285,2.423061478,2.233809141,1.913460134,2.105669539,4.624762704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,667ae3fff7f7af34dc9c27c4,667ae3fff7f7af34dc9c27c4,Personality,2,BF3,passage,BF3_passage.mp3,2.443925234,3.985981308,1.876168224,3.586448598,3.894859813,2.240654206,1.39953271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,61363ce02e6022a741d63a6e,61363ce02e6022a741d63a6e,Personality,5,BF1,passage,BF1_passage.mp3,1.668379262,4.751050911,1.270434376,4.072863148,3.411489958,2.408220458,3.030359645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,66e12593ddd5a01785c4e288,66e12593ddd5a01785c4e288,Personality,5,BM8,passage,BM8_passage.mp3,3.137850467,2.205607477,3.123831776,3.137850467,3.971962617,4.813084112,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,671f12c5d2543b67c0f12e57,671f12c5d2543b67c0f12e57,Personality,5,BF2,passage,BF2_passage.mp3,1.391263873,1.372481016,5.723806221,1.354574328,3.150554907,1.367059725,6.545816297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,66296b9d3123ae6c03e5ca8d,66296b9d3123ae6c03e5ca8d,Personality,3,WM7,passage,WM7_passage.mp3,3.952358711,5.532928538,1.077066791,5.639420831,3.974778141,4.378327884,3.111630079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,673a37f0ad04c995c8322ca6,673a37f0ad04c995c8322ca6,Personality,6,WF7,passage,WF7_passage.mp3,3.786488756,3.127281688,2.561496057,2.753650701,2.760441005,3.11572722,4.776011244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,67dd40b531ab9c33ff61e98e,67dd40b531ab9c33ff61e98e,Personality,2,BF2,passage,BF2_passage.mp3,4.930406352,5.687062121,2.212050444,4.784680056,6.387669313,4.868752919,5.771134984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,676d967fdcb045c99d113508,676d967fdcb045c99d113508,Personality,5,WM3,passage,WM3_passage.mp3,4.014018692,5.759345794,2.261682243,5.745327103,4.855140187,4.862149533,5.289719626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,671f12c5d2543b67c0f12e57,671f12c5d2543b67c0f12e57,Personality,6,BM2,passage,BM2_passage.mp3,6.57390844,2.225321262,4.860890041,4.859301986,4.847145152,4.84265479,6.571060894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,66e12593ddd5a01785c4e288,66e12593ddd5a01785c4e288,Personality,6,BF2,passage,BF2_passage.mp3,3.158878505,5.661214953,1.413551402,4.813084112,5.640186916,1.441588785,1.413551402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,66296b9d3123ae6c03e5ca8d,66296b9d3123ae6c03e5ca8d,Personality,4,BM7,passage,BM7_passage.mp3,6.726763195,5.706679122,1.110695936,6.070994862,6.149462868,6.659504904,5.628211116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,61363ce02e6022a741d63a6e,61363ce02e6022a741d63a6e,Personality,6,BM2,passage,BM2_passage.mp3,5.031293788,2.178421298,4.891172349,3.069593648,4.123306866,3.910322279,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,667ae3fff7f7af34dc9c27c4,667ae3fff7f7af34dc9c27c4,Personality,3,WM7,passage,WM7_passage.mp3,2.23364486,3.901869159,1.862149533,3.081775701,3.929906542,3.102803738,3.130841121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,66e12593ddd5a01785c4e288,66e12593ddd5a01785c4e288,Personality,7,BM6,passage,BM6_passage.mp3,3.235981308,6.810747664,2.275700935,4.806074766,4.742990654,3.095794393,6.621495327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,67ccc62a623f466a4ad19371,67ccc62a623f466a4ad19371,Personality,3,BM2,passage,BM2_passage.mp3,7,4.93618677,6.743190661,5.720622568,6.635797665,5.720622568,6.570428016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,67dd40b531ab9c33ff61e98e,67dd40b531ab9c33ff61e98e,Personality,3,BM4,passage,BM4_passage.mp3,4.011209715,4.784680056,1.556282111,4.033629145,4.868752919,4.504437179,4.605324615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,673a37f0ad04c995c8322ca6,673a37f0ad04c995c8322ca6,Personality,7,WF8,passage,WF8_passage.mp3,3.819783148,4.073926694,2.319892669,3.7401066,3.825368721,4.343950789,1.288916472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,61363ce02e6022a741d63a6e,61363ce02e6022a741d63a6e,Personality,7,WM5,passage,WM5_passage.mp3,3.304997665,5.787949556,1.315273237,5.244278375,3.075198505,4.829518916,2.178421298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,58adfc6e7cf56d0001f931a2,58adfc6e7cf56d0001f931a2,Personality,1,BF3,passage,BF3_passage.mp3,5.366510539,3.12529274,1,4.776346604,2.984777518,5.535128806,1.776346604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,66e12593ddd5a01785c4e288,66e12593ddd5a01785c4e288,Personality,8,WF3,passage,WF3_passage.mp3,2.331775701,5.815420561,2.219626168,7,5.689252336,5.808411215,5.63317757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,66296b9d3123ae6c03e5ca8d,66296b9d3123ae6c03e5ca8d,Personality,5,BF3,passage,BF3_passage.mp3,5.134983652,4.916394208,1.105091079,5.303129379,4.860345633,5.056515647,5.807566558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,67dd40b531ab9c33ff61e98e,67dd40b531ab9c33ff61e98e,Personality,4,WM6,passage,WM6_passage.mp3,5.61980383,5.715086408,2.307333022,5.771134984,5.765530126,5.670247548,4.868752919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,667ae3fff7f7af34dc9c27c4,667ae3fff7f7af34dc9c27c4,Personality,4,BM7,passage,BM7_passage.mp3,4.042056075,3.411214953,1.813084112,3.985981308,4.028037383,4.070093458,3.481308411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,67ccc62a623f466a4ad19371,67ccc62a623f466a4ad19371,Personality,4,WM3,passage,WM3_passage.mp3,4.833463035,4.889494163,2.293385214,5.762645914,6.579766537,5.715953307,3.091828794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,673a37f0ad04c995c8322ca6,673a37f0ad04c995c8322ca6,Personality,8,WM4,passage,WM4_passage.mp3,3.160740362,2.194107769,3.485798773,2.306969188,2.460134346,2.975704585,2.418790158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,61363ce02e6022a741d63a6e,61363ce02e6022a741d63a6e,Personality,8,BM5,passage,BM5_passage.mp3,1.438580103,3.461933676,1.42176553,4.229799159,2.307333022,3.08640822,2.133582438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,66296b9d3123ae6c03e5ca8d,66296b9d3123ae6c03e5ca8d,Personality,6,WF6,passage,WF6_passage.mp3,4.552078468,3.576833255,1.093881364,4.787482485,3.45352639,5.157403083,4.624941616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,66e12593ddd5a01785c4e288,66e12593ddd5a01785c4e288,Personality,9,WM2,passage,WM2_passage.mp3,4.88317757,2.289719626,2.247663551,4.897196262,3.088785047,5.703271028,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,671f12c5d2543b67c0f12e57,671f12c5d2543b67c0f12e57,Personality,1,WM5,passage,WM5_passage.mp3,6.580041618,6.572429907,1.326263143,6.63354264,6.586558119,6.669410777,6.611419393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,673a37f0ad04c995c8322ca6,673a37f0ad04c995c8322ca6,Personality,9,BF8,passage,BF8_passage.mp3,2.988901869,3.370856454,1.518363026,3.347692757,3.538095064,4.360981308,3.383068049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,676d967fdcb045c99d113508,676d967fdcb045c99d113508,Personality,6,WM5,passage,WM5_passage.mp3,6.60046729,6.614485981,1.357476636,6.628504673,6.621495327,6.607476636,6.628504673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,67ccc62a623f466a4ad19371,67ccc62a623f466a4ad19371,Personality,5,BM7,passage,BM7_passage.mp3,6.173540856,6.584435798,4.875486381,5.729961089,6.617120623,5.73463035,6.556420233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,61363ce02e6022a741d63a6e,61363ce02e6022a741d63a6e,Personality,9,WM4,passage,WM4_passage.mp3,5.944885567,3.910322279,3.826249416,4.27463802,3.871088277,4.947220925,4.128911723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,66e12593ddd5a01785c4e288,66e12593ddd5a01785c4e288,Personality,10,WM5,passage,WM5_passage.mp3,7,5.703271028,1.658878505,5.675233645,5.682242991,7,2.205607477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,667ae3fff7f7af34dc9c27c4,667ae3fff7f7af34dc9c27c4,Personality,5,WF8,passage,WF8_passage.mp3,3.635514019,3.950934579,2.01635514,3.313084112,4.168224299,3.957943925,3.264018692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,66296b9d3123ae6c03e5ca8d,66296b9d3123ae6c03e5ca8d,Personality,7,WM6,passage,WM6_passage.mp3,2.444652032,2.971508641,1.177954227,4.019617001,3.033162074,2.965903783,3.969173284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,671f12c5d2543b67c0f12e57,671f12c5d2543b67c0f12e57,Personality,2,BF8,passage,BF8_passage.mp3,4.004983207,5.694618867,1.429048627,5.842910339,5.781140479,5.721834842,6.584641501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,673a37f0ad04c995c8322ca6,673a37f0ad04c995c8322ca6,Personality,10,WM8,passage,WM8_passage.mp3,3.534973715,3.86359156,1.325003651,4.118666034,4.099280812,3.860251168,3.836320824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,67dd40b531ab9c33ff61e98e,67dd40b531ab9c33ff61e98e,Personality,5,BM7,passage,BM7_passage.mp3,4.868752919,4.969640355,3.192900514,5.804764129,4.795889771,4.868752919,5.860812704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,66bcffc3e6f77501141b3d0f,66bcffc3e6f77501141b3d0f,Personality,1,WF1,passage,WF1_passage.mp3,5.755841121,6.632009346,1,7,5.755841121,6.751168224,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,676d967fdcb045c99d113508,676d967fdcb045c99d113508,Personality,7,BF1,passage,BF1_passage.mp3,6.628504673,5.759345794,1.35046729,5.738317757,6.614485981,6.621495327,6.607476636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,67ccc62a623f466a4ad19371,67ccc62a623f466a4ad19371,Personality,6,WF7,passage,WF7_passage.mp3,6.607782101,6.649805447,4.968871595,6.673151751,4.86614786,6.098832685,5.725291829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,67ed9a852acc297ce08a0b83,67ed9a852acc297ce08a0b83,Personality,1,WM8,passage,WM8_passage.mp3,7,7,1.315037237,6.235652745,6.620400117,5.738317757,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,66e12593ddd5a01785c4e288,66e12593ddd5a01785c4e288,Personality,11,BF5,passage,BF5_passage.mp3,5.738317757,5.857476636,6.607476636,4.83411215,4.841121495,5.703271028,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,61363ce02e6022a741d63a6e,61363ce02e6022a741d63a6e,Personality,10,WF5,passage,WF5_passage.mp3,1.690798692,3.125642223,1.018215787,2.940681924,3.108827651,2.817375058,1.074264362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,673a37f0ad04c995c8322ca6,673a37f0ad04c995c8322ca6,Personality,11,BM3,passage,BM3_passage.mp3,2.638982185,3.764639311,1.497006425,3.197867991,3.765625,3.599372079,4.665121203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,671f12c5d2543b67c0f12e57,671f12c5d2543b67c0f12e57,Personality,3,WF5,passage,WF5_passage.mp3,5.713894568,5.720684871,1.720045999,4.87036361,5.734101197,4.835535923,6.606709988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,667ae3fff7f7af34dc9c27c4,667ae3fff7f7af34dc9c27c4,Personality,6,WM2,passage,WM2_passage.mp3,2.836448598,1.771028037,3.950934579,1.553738318,2.044392523,1.890186916,1.175233645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,58adfc6e7cf56d0001f931a2,58adfc6e7cf56d0001f931a2,Personality,2,WM5,passage,WM5_passage.mp3,3.06206089,4.916861827,1.347775176,5.851288056,5.422716628,4.37587822,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,66296b9d3123ae6c03e5ca8d,66296b9d3123ae6c03e5ca8d,Personality,8,BF7,passage,BF7_passage.mp3,5.235871088,6.771602055,1.060252219,6.73797291,6.631480617,6.351237739,5.773937412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,66bcffc3e6f77501141b3d0f,66bcffc3e6f77501141b3d0f,Personality,2,WM8,passage,WM8_passage.mp3,3.134345794,4.85864486,1,5.727803738,4.872663551,4.816588785,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,676d967fdcb045c99d113508,676d967fdcb045c99d113508,Personality,8,WF6,passage,WF6_passage.mp3,6.614485981,5.738317757,2.254672897,5.752336449,6.614485981,6.60046729,5.759345794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,66e12593ddd5a01785c4e288,66e12593ddd5a01785c4e288,Personality,12,BF3,passage,BF3_passage.mp3,5.738317757,5.71728972,2.205607477,5.703271028,5.682242991,5.731308411,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,67dd40b531ab9c33ff61e98e,67dd40b531ab9c33ff61e98e,Personality,6,BM3,passage,BM3_passage.mp3,5.793554414,5.771134984,2.161606726,5.771134984,5.771134984,5.737505838,5.860812704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,61363ce02e6022a741d63a6e,61363ce02e6022a741d63a6e,Personality,11,BF2,passage,BF2_passage.mp3,3.899112564,2.279308734,2.279308734,2.212050444,2.240074731,2.234469874,2.206445586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,671f12c5d2543b67c0f12e57,671f12c5d2543b67c0f12e57,Personality,4,WM6,passage,WM6_passage.mp3,4.793315567,6.601014895,1.32916545,5.640844042,4.852128359,2.287638727,5.756060164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,673a37f0ad04c995c8322ca6,673a37f0ad04c995c8322ca6,Personality,12,BF7,passage,BF7_passage.mp3,4.069107769,4.15442465,1.823598131,4.094297605,4.319801402,4.432717582,1.43359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,667ae3fff7f7af34dc9c27c4,667ae3fff7f7af34dc9c27c4,Personality,7,BM3,passage,BM3_passage.mp3,1.904205607,2.514018692,2.142523364,3.985981308,2.76635514,1.799065421,1.630841121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,66e12593ddd5a01785c4e288,66e12593ddd5a01785c4e288,Personality,13,WF1,passage,WF1_passage.mp3,3.130841121,7,1,5.668224299,7,5.724299065,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,66296b9d3123ae6c03e5ca8d,66296b9d3123ae6c03e5ca8d,Personality,9,BF1,passage,BF1_passage.mp3,4.815506773,3.442316674,1.088276506,4.344698739,3.991592714,4.43437646,5.263895376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,66bcffc3e6f77501141b3d0f,66bcffc3e6f77501141b3d0f,Personality,3,BF4,passage,BF4_passage.mp3,7,4.900700935,1.367990654,5.734813084,6.793224299,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,67dd40b531ab9c33ff61e98e,67dd40b531ab9c33ff61e98e,Personality,7,WF4,passage,WF4_passage.mp3,5.855207847,6.527790752,1.416160673,5.771134984,5.771134984,5.804764129,5.765530126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,61363ce02e6022a741d63a6e,61363ce02e6022a741d63a6e,Personality,12,WF4,passage,WF4_passage.mp3,4.767865483,3.220924801,3.153666511,3.114432508,4.835123774,4.476412891,3.523587109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,676d967fdcb045c99d113508,676d967fdcb045c99d113508,Personality,9,WF5,passage,WF5_passage.mp3,5.731308411,4.876168224,3.137850467,4.869158879,3.978971963,4.869158879,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,671f12c5d2543b67c0f12e57,671f12c5d2543b67c0f12e57,Personality,5,BM8,passage,BM8_passage.mp3,1.363938376,1.335955754,6.571937062,2.245035047,1.380476051,2.279096086,6.652982623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2025,66e12593ddd5a01785c4e288,66e12593ddd5a01785c4e288,Personality,14,BM5,passage,BM5_passage.mp3,2.205607477,5.752336449,1.336448598,5.759345794,1.39953271,2.240654206,4.841121495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
